t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C,Sr
1999.0,0.2503160563220784,-9.896664902413394e-31,78861166.81972872,113880392.81640446,3.2010955544127138e-22,-5.289165165214451e-44,-8.006810082891786e-58,6.4217621466415554e-68,-4.197647692019301e-76,-5.929435831883433e-80,-8.567231875871538e-81,252844422.28592536,40571067.30551403
1999.0,0.25031603617866144,9.513954021232662e-28,78808520.54482229,119147244.1474019,3.1922771726256603e-22,3.576517523254451e-44,1.6895903659785622e-58,-3.371700956809968e-69,-2.5528304939864863e-73,-3.7895778962043766e-75,9.887224371295756e-76,252844074.34028882,41613905.53316715
1999.0,0.2503160312089654,-5.934773317819275e-37,78754540.9174696,124549441.8505878,3.1877393417829833e-22,5.007725516241555e-44,6.41435749726324e-58,-6.735619553234982e-67,-6.2914047907136275e-71,1.9724880857591245e-71,2.8064168531116126e-71,252844038.56382385,42683548.8621221
1999.0,0.2503160494414189,-9.61188981944855e-20,78699163.36794934,130090484.84289019,3.1787163947977808e-22,5.478866597272507e-44,-3.7149947507917776e-62,2.1468817454605478e-71,2.382574662934634e-79,-1.327937890360531e-82,-2.532991153858733e-85,252844581.02673045,43780686.29038175
1999.0,0.2503160881845987,-1.9840619579242102e-18,78642300.09897618,135774008.22085917,3.1817070013734327e-22,6.251003811369993e-44,-6.873349772828888e-63,3.730612455831717e-71,-2.5554264667758503e-77,1.3009612666721168e-77,-3.5386891941845955e-78,252845357.747201,44906024.52594467
1999.0,0.2503161156080732,-1.908586727672391e-50,78583918.99742642,141603693.5702885,3.179659753735791e-22,5.655053973575758e-44,1.2168127340792231e-57,-2.6399832840394308e-68,-1.991864394125558e-73,-3.362969144939903e-77,-1.373486204241337e-80,252845741.06013516,46060288.442024074
1999.0,0.25031610106369434,-1.221713486361487e-44,78524029.97863619,147583272.19425386,3.1777988358738804e-22,6.22094537146095e-44,1.7715486682831444e-60,3.260562139990172e-69,-1.7389632083881626e-74,1.3673741539199542e-77,-6.186654625903468e-81,252845138.67335212,47244221.543964826
1999.0,0.2503160401159104,3.38424393711406e-24,78462668.6112299,153716519.6274986,3.1758575065905983e-22,6.009151110545774e-44,1.4955379206461534e-65,-2.410167802118619e-80,-2.6098262978343122e-86,5.03045266931985e-91,1.4056567867221666e-93,252843600.05241463,48458586.44816501
1999.0,0.2503159637621563,1.0512431123123671e-62,78399863.76428959,160007282.29856417,3.1734785445557593e-22,6.028386864938889e-44,-7.464576619743892e-61,-3.296439333169175e-70,-2.440564816288123e-74,5.877557445596735e-76,3.2480006133075788e-77,252842020.09174275,49704165.37330469
1999.0,0.2503159188965278,1.085321473631541e-62,78335543.3871205,166459601.42320713,3.171771266452427e-22,6.02401414784359e-44,-4.112687242246858e-61,5.943075546256054e-73,1.7682492782625197e-79,5.8349999667751124e-83,-2.420688884498273e-81,252841460.2673465,50981760.644204296
1999.0,0.25031594809835966,2.8184358549108974e-44,78269575.6855792,173077688.23443115,3.169547435098052e-22,5.959707246900406e-44,2.1218851004307035e-65,1.5860864367759391e-77,6.642836090678995e-86,1.646133359458551e-89,7.597679422965969e-90,252842803.0786317,52292195.208631136
1999.0,0.2503160587923159,8.662451853237e-29,78201773.050357,179865954.67888936,3.1684358809647353e-22,5.968800783095689e-44,-1.706968218015099e-63,9.466404690066704e-74,6.41893980606839e-84,-1.319957817951301e-89,3.940583790125336e-92,252845952.69289503,53636313.167392455
1999.0,0.25031621306858076,1.522945589286857e-57,78131999.33380136,186828912.7478638,3.1668152543670096e-22,5.924182250086021e-44,-9.369000870587178e-66,5.044480006732789e-78,2.630143042007332e-87,4.8864006547223003e-91,8.593433922038283e-98,252849737.71492139,55014980.31805242
1999.0,0.2503163405865764,-2.1633094949018797e-16,78060196.35119037,193971137.6565543,3.165597232760063e-22,5.937043403792149e-44,7.712004269106845e-65,-1.7389219995318727e-76,1.137297202341222e-85,-8.299551983389413e-90,7.438279122575173e-90,252852238.88455787,56429084.71262542
1999.0,0.25031637120353234,-1.9519614861879673e-18,77986430.33975346,201297186.47986937,3.1643325530726193e-22,5.931693038680668e-44,1.0563283577339361e-65,-6.406807007808079e-79,-4.456566719505285e-87,3.2376704787258986e-94,6.064081722536978e-95,252851733.20995045,57879537.22960418
1999.0,0.2503162658942467,4.545633840658428e-21,77910851.63961115,208811610.29301286,3.16311179265687e-22,5.924079690458624e-44,2.1435629508659836e-65,-1.6372336806076697e-78,3.194336218444921e-89,2.250304263383296e-93,-1.0552271823237967e-94,252847471.77080864,59367272.16069126
1999.0,0.25031603386456647,-1.655994733002619e-31,77833627.91145474,216519007.02850112,3.1618728532222177e-22,5.911155499136587e-44,1.2476868725557941e-65,-3.4179721728019144e-82,-5.870143016919195e-90,1.0588354420081708e-94,3.883970617192638e-96,252840103.07760268,60893247.81261197
1999.0,0.25031573382233246,-5.871460895150281e-85,77754865.23328315,224424104.8291508,3.1608107498216973e-22,5.902510554332307e-44,1.1924344876533195e-65,-2.0132281272223604e-80,2.5033582858552352e-88,8.350247711011646e-91,5.775819819214553e-94,252831638.98867786,62458447.12439618
1999.0,0.25031545662674193,5.565764345167836e-29,77674542.33609566,232531853.2473096,3.1597618899362804e-22,5.898913355637752e-44,1.1800734518233468e-65,-6.54108247746694e-84,-7.676898601681346e-92,-9.185071313169884e-96,-2.0344870481536805e-96,252824897.98072127,64063878.300526805
1999.0,0.25031529857668416,-4.164938206947844e-71,77592482.67307533,240847487.21791148,3.158719039072303e-22,5.888751583451856e-44,1.146376920931391e-65,2.7078516541263817e-84,3.988371748805102e-93,-6.185188889195994e-98,-1.768639593149839e-98,252822685.27066758,65710575.4603627
1999.0,0.25031533383593985,1.2243469841015601e-21,77508383.0086,249376533.63003775,3.157709644092259e-22,5.878504988807883e-44,1.1298359956111535e-65,-7.777090786774906e-88,-1.5729091122036844e-99,1.0331820153766633e-107,4.280110386235162e-115,252826997.0658655,67399599.30425449
1999.0,0.25031559008311405,1.1440880897440742e-86,77421843.1957213,258124817.81121576,3.156866443744168e-22,5.881318646693052e-44,1.131701870652319e-65,3.83862093139243e-85,-7.845866229305155e-96,6.275549324893602e-101,6.454130377205395e-105,252838199.42422733,69132037.79678127
1999.0,0.25031604137424357,3.852788517306951e-85,77332499.86140765,267098334.28229013,3.156013841893696e-22,5.880630017224709e-44,1.1337424525152474e-65,-1.432150749078738e-84,-5.9007666879965435e-95,-8.192020500626774e-100,3.0222608761659184e-106,252855004.85150856,70909006.86755171
1999.0,0.25031661339574013,-4.207218036181494e-95,77240057.34934226,276303217.3666408,3.1551411243073105e-22,5.87198039201796e-44,1.1136601855032019e-65,2.4608377068956413e-87,-1.0795066602665516e-96,5.486250791433206e-103,-2.5341653635855233e-105,252874523.35222834,72731651.13001454
1999.0,0.2503171983480337,-3.1728014165426244e-19,77144354.85045485,285745656.38629484,3.15438466581679e-22,5.872677777405255e-44,1.1191730305309507e-65,1.4788614257378141e-87,9.910212684239461e-99,3.3063647401219796e-105,-1.9015440220872846e-111,252892796.42500544,74601144.61875008
1999.0,0.25031768078845784,1.0232566309771598e-49,77045417.00826699,295431810.2329574,3.1536390262708778e-22,5.870226019009032e-44,1.1132104300503521e-65,-1.5629621028774746e-86,-1.809420364565155e-99,-3.932605752297017e-104,1.6994393926897752e-111,252905762.18290251,76518691.54570818
1999.0,0.2503179590932857,1.0253182511821623e-53,76943418.41661112,305367819.89226437,3.1529148013989144e-22,5.867795022754236e-44,1.1095106954406878e-65,2.7245367411925697e-87,6.15326190158736e-100,-2.265428932459473e-109,-9.02775300916641e-117,252909926.76429516,78485527.07588948
1999.0,0.2503179614643459,-4.968466550374159e-47,76838655.23745526,315559817.2322348,3.1522101437683817e-22,5.865020800657388e-44,1.1054430096866963e-65,2.6999055718636537e-87,-6.561163456582837e-101,6.236984038704575e-112,4.014967377391324e-114,252902953.62772098,80502918.12295973
1999.0,0.2503176574553276,4.598216785637168e-47,76731486.23832262,326013971.2554796,3.1515429042252475e-22,5.863634178256005e-44,1.1037374105208674e-65,2.5379695822963634e-87,-1.3342499641011815e-99,2.806471806454391e-110,-2.1942775994865376e-119,252884083.31990775,82572164.16531962
1999.0,0.25031706104419565,1.8364132397598274e-60,76622252.6539506,336736569.29545295,3.1508949638589433e-22,5.861610376585222e-44,1.100627389113117e-65,2.1834091686536495e-87,-1.9204498171973334e-101,6.554899855556766e-110,-5.708552158381737e-118,252854211.65817082,84694598.08314593
1999.0,0.2503162200777823,1.3480275497348242e-54,76511246.3798754,347734066.16832507,3.1502649624866934e-22,5.859792883777057e-44,1.0983200800294724e-65,2.2215866977887284e-87,-8.160522543358806e-104,-1.679021922168659e-115,-6.308773095175434e-123,252815563.41403693,86871587.01695222
1999.0,0.25031521030098186,-6.968307052097436e-61,76398658.38000596,359013149.59334904,3.1496594113874115e-22,5.858015347972589e-44,1.0959222891833999e-65,2.1490719360561003e-87,7.653974777195203e-107,2.1349183576426176e-114,-7.755962228777877e-123,252771456.69305143,89104533.24821521
1999.0,0.2503141216844721,3.162948209250999e-23,76284566.18970226,370580776.85445225,3.14907678212461e-22,5.856841558988506e-44,1.0951059905082454e-65,2.1670717975060265e-87,1.545288311193191e-103,-2.2530458956448575e-112,2.197907215881044e-120,252725811.72590205,91394875.10263793
1999.0,0.2503130490447346,-4.261384795117844e-60,76168918.61008519,382444212.05137676,3.148513246328868e-22,5.855251623506719e-44,1.093208541429156e-65,2.144825806743774e-87,3.1140126678894035e-106,1.198161051009489e-118,2.6582811215079084e-126,252682718.0422234,93744087.87663001
1999.0,0.2503120789944522,-1.5364673780811676e-64,76051557.32434666,394611019.28684086,3.1479726974232913e-22,5.854042172497731e-44,1.092065755081232e-65,2.1319679318446343e-87,-5.783164056474099e-106,-1.4915706487993696e-118,6.491468511964403e-127,252646183.17062145,96153684.78760229
1999.0,0.25031129098687477,2.090432946093855e-39,75932220.00779709,407089083.014413,3.147451615653253e-22,5.852769131715147e-44,1.0908875840597642e-65,2.1180964398594804e-87,-7.612309868695969e-108,1.9366853069400888e-120,-5.198892596082026e-128,252619668.03074387,98625217.94868784
1999.0,0.2503107448011283,1.9508420412116043e-57,75810562.39562973,419886594.02131325,3.1469537223449883e-22,5.851881451980024e-44,1.0903214896296443e-65,2.110383842441836e-87,9.828066444744809e-108,-4.89074084966121e-119,8.758310946931691e-125,252606010.6410711,101160279.36851709
1999.0,0.25031047983171234,-3.765182603134767e-51,75686197.00863482,433012026.5694763,3.146472489588007e-22,5.850636662729495e-44,1.0890307305376247e-65,2.0955723379276635e-87,3.967611559749196e-108,9.183119627158773e-119,1.2727493891180278e-128,252607157.63364038,103760501.97669138
1999.0,0.2503105184835202,6.244828016742008e-33,75558694.92254618,446474137.0312697,3.1460152771216707e-22,5.849873749467594e-44,1.0887910079280635e-65,2.093388617449207e-87,1.5676357673938934e-109,1.8176636393959586e-119,-4.870178663634327e-127,252624285.6063581,106427560.67561418
1999.0,0.25031086010626247,-3.079913302191226e-47,75427636.99985185,460281928.9120646,3.145571704037172e-22,5.848707793209447e-44,1.087534703985469e-65,2.0786327271032506e-87,5.63555350439049e-109,1.624103185592823e-123,-3.883302964069162e-133,252657529.62227687,109163173.4193617
1999.0,0.25031149022996046,3.1878677212511934e-22,75292612.7534833,474444644.6581598,3.145147559640036e-22,5.847650765373001e-44,1.0865136976274955e-65,2.067299895636518e-87,4.403246848001647e-109,-2.487838133067201e-125,1.715090036699234e-134,252706354.74381652,111969102.32027939
1999.0,0.2503123783765817,9.25879253725552e-42,75153254.01930211,488971743.2193461,3.14474505330524e-22,5.847096056343292e-44,1.0864903453226817e-65,2.067049321169604e-87,4.537557786283181e-109,-1.623694055563563e-124,1.6029690102647644e-135,252769417.03739017,114847154.78402914
1999.0,0.25031348458418246,-1.9453655094362337e-91,75009254.61105897,503872872.317664,3.144355062317542e-22,5.846436838932494e-44,1.0862911267041713e-65,2.0652817595426694e-87,4.472777244878941e-109,4.940774293136239e-123,-1.809333804452198e-133,252844911.00742117,117799184.67380439
1999.0,0.2503147617326448,4.341314985794149e-53,74860379.4924926,519157862.1580856,3.14397874388101e-22,5.845583156174701e-44,1.085542259780748e-65,2.05677934850025e-87,4.177431482327227e-109,-8.808628901763666e-125,5.227085392812257e-132,252930646.79521057,120827093.50447784
1999.0,0.2503161623621097,-5.113560201592798e-42,74706448.14939976,534836736.03386194,3.143615918023954e-22,5.844776254023088e-44,1.0849313989599212e-65,2.050555959386442e-87,4.132596604738613e-109,-5.132609728434421e-125,2.4379792450218292e-136,253024353.84784696,123932831.6674357
1999.0,0.25031763854784894,4.674696367115941e-68,74547352.91134891,550919697.0708458,3.143267419194243e-22,5.84419455190153e-44,1.084735106781905e-65,2.048592807166664e-87,4.121669329065928e-109,5.762341209162543e-125,-6.506178724306386e-137,253123711.30792785,127118399.68690301
1999.0,0.25031914755509904,-1.3935374947438031e-100,74383053.97802298,567417126.3988752,3.1429314203464537e-22,5.843640630990518e-44,1.0845799805140541e-65,2.0474867551362955e-87,4.1099366155274473e-109,-8.581573106775658e-126,3.6154527768439513e-134,253226679.14663842,130385849.50855345
1999.0,0.25032065257079034,6.148502454393584e-64,74213563.21687782,584339605.0367333,3.1426035896682396e-22,5.842944360485169e-44,1.0840551442589792e-65,2.0417160130228243e-87,4.060106690521176e-109,-8.793483684353957e-126,1.2035038890722646e-136,253331521.3158553,133737285.82124977
1999.0,0.250322123711819,-6.982840549620335e-39,74038924.13124458,601697939.1032171,3.142286904869775e-22,5.842434373592596e-44,1.0839986926158582e-65,2.042234902655666e-87,4.0686243839838284e-109,-5.589080984240976e-128,-1.7978941687674303e-136,253436845.73217818,137174867.41275048
1999.0,0.2503235381472761,6.439650302847082e-110,73859224.15513402,619503150.7758689,3.1419797702934615e-22,5.841833919956365e-44,1.0836403296637157e-65,2.038580848773143e-87,4.0377093612303913e-109,-3.599600651985927e-128,-3.4710008188833576e-137,253541696.7584066,140700808.56026864
1999.0,0.25032488028137545,-4.5306348318444755e-93,73674564.62615988,637766516.6581324,3.141682721515198e-22,5.841298767872489e-44,1.0833989451293722e-65,2.0361773798093944e-87,4.012439391811818e-109,1.1479533042258561e-128,-8.044326939942245e-139,253645524.98927352,144317380.45677346
1999.0,0.25032614003794357,5.212478276263332e-57,73485065.35259,656499572.766794,3.1413919811121293e-22,5.840705343625132e-44,1.083005331812946e-65,2.0321580880369133e-87,3.9800525011463336e-109,-2.0554415869726094e-129,5.404567637315335e-143,253748131.25917435,148026912.673951
1999.0,0.2503273113492332,-4.114974252207604e-57,73290849.10923786,675714142.2654219,3.14111186589853e-22,5.840267682572374e-44,1.0829422484060072e-65,2.032017241337935e-87,3.9786968386124873e-109,1.4078249531266944e-129,9.92450312570916e-140,253849548.47951034,151831794.66276884
1999.0,0.25032839218309766,-9.264262133706814e-77,73092055.78889167,695422325.8086936,3.1408382853262966e-22,5.839738628112824e-44,1.0826479581458644e-65,2.0291374731301076e-87,3.9548151133412354e-109,8.300267569896038e-131,-3.4328316041896826e-145,253950121.6369524,155734477.2926135
1999.0,0.2503293818898694,-4.610209782794982e-26,72888819.93779139,715636541.6960564,3.14057039875743e-22,5.83906007137732e-44,1.0820341236636498e-65,2.0228427048812824e-87,3.9038060359460015e-109,7.856614546890132e-131,-4.632877824283911e-144,254050262.90246522,159737474.42999017
1999.0,0.25033027604510005,-7.008361516887916e-92,72681296.08048856,736369521.8352491,3.1403146791885045e-22,5.838793721398486e-44,1.0822503909491315e-65,2.025762808401999e-87,3.9276484812140847e-109,7.904852199981687e-131,1.2157794176981456e-142,254150121.83125246,163843364.55779848
1999.0,0.2503310755081142,3.613821380107205e-27,72469641.94568829,757634310.1796254,3.140063244492621e-22,5.838216890274921e-44,1.0817780095447326e-65,2.0209980053775637e-87,3.890262645604363e-109,8.140455842061497e-131,3.8517551597004025e-152,254250251.39584255,168054792.43623036
1999.0,0.2503317696359609,7.865934092062939e-33,72254024.44195777,779444320.0901343,3.1398193627500593e-22,5.837955731935507e-44,1.0819980583158718e-65,2.023841972783421e-87,3.9113411081914896e-109,7.918239330917401e-131,2.395707154890791e-143,254350237.4928289,172374470.806362
1999.0,0.2503323523869893,-1.4017684701746296e-45,72034643.90852487,801813264.0953612,3.1395813305343445e-22,5.83750692758573e-44,1.0817770147861946e-65,2.0218990132490843e-87,3.896765876063911e-109,8.408358155369913e-131,-1.8263919816565673e-146,254450067.09468427,176805182.13753566
1999.0,0.2503328050578727,-2.6218243630041375e-26,71811700.31835322,824755261.5131029,3.1393514681074686e-22,5.837131383734336e-44,1.081686809786912e-65,2.021301168750915e-87,3.8912441567648585e-109,8.119941345942963e-131,-5.0472756433978676e-145,254548506.6696577,181349780.41964954
1999.0,0.2503331052503994,-3.943569439345782e-55,71585431.55799684,848284777.3782631,3.139126269294813e-22,5.836705292851635e-44,1.0814859185209582e-65,2.0195674140443663e-87,3.8776963004018e-109,8.05548176207221e-131,-4.327488663649188e-148,254643901.7841975,186011193.00152674
1999.0,0.2503332200128539,-6.462114407497934e-47,71356080.4754782,872416697.3022761,3.1389088626867813e-22,5.836363465660978e-44,1.0814346514806683e-65,2.0195050956865782e-87,3.878013547897488e-109,8.080847006511157e-131,6.505889450644245e-150,254733365.12179545,190792422.4765265
1999.0,0.25033310769215833,-2.971082886498775e-54,71123904.93174966,897166324.3805778,3.1386966946432887e-22,5.835989923334506e-44,1.081284504377856e-65,2.018108209242823e-87,3.8656305020761003e-109,7.965761843481602e-131,-2.1633609395205055e-146,254812844.27100942,195696548.61663485
1999.0,0.2503327148717883,-1.893152146113749e-51,70889161.85516757,922549424.5874339,3.138491732032467e-22,5.835585580302129e-44,1.0810333655725076e-65,2.0155682655847416e-87,3.8446191362827203e-109,7.806713976867434e-131,1.8101109021536715e-148,254876633.46689397,200726730.35625684
1999.0,0.2503319738269622,-8.555135323781515e-26,70652056.0279715,948582312.2516648,3.13829200644925e-22,5.835228229254558e-44,1.0809128224018163e-65,2.014880950549147e-87,3.841219759062226e-109,7.800228348226883e-131,-1.1690247420412168e-150,254916771.38551944,205886207.82701284
1999.0,0.25033080148272147,-2.1680728972799954e-17,70412721.01765889,975281895.4446433,3.1381005027889446e-22,5.834992581980195e-44,1.0810181648652666e-65,2.016434175153544e-87,3.8530926215285983e-109,7.873300095119111e-131,-2.7864674520991408e-148,254922644.0452786,211178304.44482422
1999.0,0.2503291033089355,-1.0754929614712547e-26,70171139.59227228,1002665769.7279929,3.137914945113017e-22,5.834569900636577e-44,1.0806891257163125e-65,2.013257567308846e-87,3.8292773067265443e-109,7.722485447252843e-131,1.7514645592590437e-152,254880898.32550716,216606429.0506588
1999.0,0.2503267659942965,5.422667257648777e-28,69926957.76598726,1030752479.7256086,3.137737813758316e-22,5.834250991805153e-44,1.0805575673545146e-65,2.012065858391827e-87,3.8189757127063513e-109,7.646800593768536e-131,3.0470786438711314e-152,254773825.9959165,222174078.10628825
1999.0,0.2503236702823591,-4.1530479336457197e-41,69679368.24024175,1059561616.8977748,3.1375715844999687e-22,5.834069351593937e-44,1.080698938946071e-65,2.0140400375549774e-87,3.8349907470676085e-109,7.752908114853071e-131,7.05650393541453e-153,254580114.86176476,227884837.94649926
1999.0,0.25031970099457673,-1.5929055625668445e-34,69426799.57415439,1089114141.2523365,3.13741631501851e-22,5.833765560983833e-44,1.0805123347729664e-65,2.0120943017017268e-87,3.818362313341743e-109,7.633488646531429e-131,2.7638589835608117e-152,254274865.48515055,233742387.08918124
1999.0,0.25031476933263475,-2.626975555748724e-29,69166517.69889571,1119432736.48736,3.1372753194270594e-22,5.83354979017977e-44,1.0804966802478475e-65,2.0122788193034023e-87,3.820479259714219e-109,7.652450190022938e-131,-7.107637210965963e-151,253830970.94425654,239750498.60480714
1999.0,0.2503088546176965,-1.1578070609020114e-40,68894226.33025616,1150542054.8606627,3.1371509733151533e-22,5.833253476685756e-44,1.0802551181300854e-65,2.0099274365917857e-87,3.802670701179548e-109,7.538185316456951e-131,-2.089055151304652e-153,253223288.57743886,245913042.54680514
1999.0,0.250302065965142,-8.587929350858384e-23,68603640.74106885,1182468859.2699082,3.137046939393271e-22,5.833066597748276e-44,1.0801845892022312e-65,2.0093829439669508e-87,3.7987729165820614e-109,7.514538367669082e-131,1.7793901275838771e-152,252436055.27666906,252233988.44441038
1999.0,0.25029472428163946,1.4528358133055442e-57,68286391.61853173,1215241638.3917487,3.136967726082831e-22,5.83292390215282e-44,1.0801073716387653e-65,2.008521187038212e-87,3.7907450993674765e-109,7.451989788216505e-131,1.5438782764987638e-152,251475232.19180727,258717407.85959187
1999.0,0.2502874425353351,2.538735981860413e-42,67932711.71729995,1248889278.3852882,3.1369085467116357e-22,5.832823919916528e-44,1.0800677540485856e-65,2.008187790274151e-87,3.7883931710342898e-109,7.438606529813645e-131,1.5888630702228077e-152,250384873.64750475,265367477.0096987
1999.0,0.2502811602391777,4.265367877783664e-75,67533420.87847623,1283438446.649311,3.1368625629881543e-22,5.832747218671396e-44,1.0800460296438285e-65,2.0079972035454695e-87,3.7865194221511276e-109,7.423879819007472e-131,1.5537503521506764e-152,249263243.99506718,272188479.4575185
1999.0,0.2502770432992305,-2.69038922086258e-17,67083562.36065687,1318909823.4471066,3.136813237726072e-22,5.832660053640401e-44,1.080021273673936e-65,2.0079054175952216e-87,3.786422699399252e-109,7.426292642253761e-131,1.5962128707480535e-152,248266463.61661908,279184808.8704855
1999.0,0.25027619577991445,3.552700703350419e-25,66586911.200971544,1355314496.9773455,3.1367385819660294e-22,5.832548440939039e-44,1.0800089015403425e-65,2.0079359176287697e-87,3.7869773667065947e-109,7.432086624271567e-131,1.6039555948273455e-152,247586276.89353243,286360971.850811
1999.0,0.2502791979038479,-6.722351976564934e-53,66058623.32612045,1392653703.5394523,3.13661239755621e-22,5.832350725182413e-44,1.0799834091057456e-65,2.0078835451340224e-87,3.786235902857172e-109,7.423389080353093e-131,1.5950487609446788e-152,247390683.15533805,293721590.83835584
1999.0,0.2502857017983115,-2.707668946173157e-38,65522511.445016675,1430924703.0825176,3.1364290372895214e-22,5.832064094640239e-44,1.0799788499779418e-65,2.008445313966255e-87,3.7919490320406025e-109,7.464252093414654e-131,1.6517620894762641e-152,247745522.82649487,301271407.08811706
1999.0,0.2502944508958062,4.5323115608312256e-26,65001676.902186684,1470131876.4410093,3.13620711002688e-22,5.831742738293607e-44,1.0799881017951584e-65,2.009047127541598e-87,3.7970752555370017e-109,7.497533983505695e-131,1.6219928128238464e-152,248571631.9520063,309015283.7242533
1999.0,0.2503038978893567,2.3233319533430835e-21,64508272.11165109,1510295118.5666425,3.135979391129805e-22,5.831406218167268e-44,1.080015243176943e-65,2.0100370657736048e-87,3.806134432635846e-109,7.560450510977613e-131,2.0357007867971087e-152,249691342.11924982,316958208.87261087
1999.0,0.25031296000373154,2.5756019541766206e-31,64041657.07059884,1551447275.2367377,3.1357771295874824e-22,5.831131628901757e-44,1.0800632807487507e-65,2.01106661319727e-87,3.8150026292788318e-109,7.621545190254077e-131,1.7033536445414422e-152,250939051.53718203,325105298.87376297
1999.0,0.2503212272311888,2.3737904412224305e-38,63596035.255332164,1593623882.9754002,3.135600356427772e-22,5.830827481966736e-44,1.0799619369479214e-65,2.010279634429254e-87,3.80878061596412e-109,7.57988223280277e-131,1.5876816532827042e-152,252227241.56149894,333461801.57863694
1999.0,0.250328621723388,1.872072044035903e-23,63167342.96101616,1636857198.7537153,3.13544238474122e-22,5.830638344761431e-44,1.0800730318352944e-65,2.0119620432923805e-87,3.8226274921459623e-109,7.671010907767321e-131,-5.433241151202207e-153,253523923.2390681,342033099.7288575
1999.0,0.2503351329718893,-2.670897247068895e-46,62754340.09041924,1681176628.9202495,3.135293601513955e-22,5.830427046632295e-44,1.0801017176942064e-65,2.012668722725058e-87,3.828667467503805e-109,7.712631014170173e-131,2.236016343527e-152,254815077.73085302,350824714.4239796
1999.0,0.250340712902252,7.534442588530789e-28,62358747.007280976,1726609231.905536,3.135147313057806e-22,5.830152793883703e-44,1.0799725320065677e-65,2.0115713303572913e-87,3.820387125432668e-109,7.656048075549388e-131,1.5800843329780484e-152,256089111.9084702,359842308.6778308
1999.0,0.2503451720153227,-8.108971326048214e-20,61985925.56142349,1773179799.478135,3.134997896724957e-22,5.8299016348457e-44,1.0798960501815973e-65,2.0109839951420145e-87,3.815622890198616e-109,7.624623046445302e-131,1.6670657260667315e-152,257318257.29580727,369091691.0662782
1999.0,0.25034801302244164,1.9027763175600126e-66,61645448.03105744,1820911624.093366,3.1348402525574396e-22,5.82964878483463e-44,1.079860841518831e-65,2.0110269319736463e-87,3.816753951580957e-109,7.635402446918566e-131,1.7913597166167581e-152,258425630.48387095,378578819.4687562
1999.0,0.2503481655823603,7.524109226686778e-47,61350653.24947815,1869829377.850579,3.1346744325972704e-22,5.829364894856889e-44,1.0797614568792991e-65,2.0102020814471315e-87,3.8099454795024566e-109,7.586402171859983e-131,1.7038597392915577e-152,259224835.74351382,388309804.9059609
1999.0,0.25034360559167995,-1.6465454314030463e-57,61112949.07966628,1919969166.7205703,3.134515443027776e-22,5.829046276627673e-44,1.0795683910560111e-65,2.0083334360294173e-87,3.7951970307358263e-109,7.489640130015483e-131,1.6398558561663872e-152,259311539.51733688,398290915.476188
1999.0,0.2503312054585042,-1.636695858844053e-33,60920443.863250844,1971404845.1095486,3.1344266621667555e-22,5.828876117704298e-44,1.079480766252801e-65,2.0075485695734762e-87,3.789239231292181e-109,7.452112220796516e-131,1.594766795934431e-152,257940324.78676376,408528580.39285654
1999.0,0.25030822575185047,-1.7634898431307753e-27,60685298.63911704,2024296077.4649162,3.1345522436845035e-22,5.828963707916687e-44,1.0792646579817323e-65,2.0048630395475276e-87,3.7681045036662256e-109,7.316745821325343e-131,1.5353333114062056e-152,254139863.12552336,419029394.1258135
1999.0,0.25027806411650355,6.000140878185085e-29,60180856.1703832,2078909555.8444068,3.135079720002039e-22,5.82980311659993e-44,1.0793609702704815e-65,2.0044638368627001e-87,3.7623811908244717e-109,7.271637260526307e-131,1.5058708905501022e-152,247754780.7650359,429800120.64907986
1999.0,0.25025799678254174,3.1898245622577447e-41,59140926.19333465,2135432546.3417192,3.1358941498813147e-22,5.83107196013006e-44,1.079490378153845e-65,2.0039950483317517e-87,3.757252849226431e-109,7.24053797405685e-131,1.4922226161541146e-152,241625411.34624255,440847697.7977803
1999.0,0.2502701125090679,-2.142486114123659e-31,57723545.094642535,2193517071.5223413,3.136113571748234e-22,5.831451619758197e-44,1.0795965213734756e-65,2.0045832485473243e-87,3.7607027654488315e-109,7.256964391234627e-131,1.4924045098732695e-152,241389801.70948127,452179241.7370702
1999.0,0.2503049872101954,1.0015539605256515e-58,56691352.35284995,2252406859.577294,3.1349903588365883e-22,5.829762243172019e-44,1.0795757027119904e-65,2.0072501197256183e-87,3.7855429907885324e-109,7.427024731876465e-131,1.606895872334417e-152,247801144.98827362,463802051.54593253
1999.0,0.25032289560718274,-1.1656137930512355e-64,56229876.02785967,2312291240.616339,3.1340157348229395e-22,5.828341418068827e-44,1.0796727204726992e-65,2.0108220855886444e-87,3.8162604660986784e-109,7.627125664477821e-131,1.4820254632157644e-151,252423823.74384207,475723613.91878897
1999.0,0.2503304644257935,-7.716254014960569e-58,55659245.41897018,2373920633.268243,3.1342515318081563e-22,5.828773241462227e-44,1.0798718873139217e-65,2.0127925586354286e-87,3.8338082458574525e-109,7.760108491289189e-131,1.8036433655326238e-152,254454031.31493512,487951607.98796105
1999.0,0.2503400700746241,-1.4437692377137778e-42,55156433.08689868,2437019128.286333,3.1340240597504196e-22,5.8284753292505e-44,1.0799509257794631e-65,2.014097769865455e-87,3.843545016237567e-109,7.817574099657918e-131,-8.255376576567507e-150,257349749.43117556,500493910.27009535
