Sr,Population,value
3785.106277781153,Modified Phage,3.346662230723243
3833.3951017666013,Modified Phage,3.728414104940569
3882.299974642294,Modified Phage,4.140095924466372
3931.82875570577,Modified Phage,4.585333892368206
3981.9894045202295,Modified Phage,5.068364592028239
4032.7899821937053,Modified Phage,5.594169058891742
4084.2386526745217,Modified Phage,6.168643814984159
4136.343684063274,Modified Phage,6.798821327751891
4189.113449941588,Modified Phage,7.493157398869695
4242.556430717777,Modified Phage,8.261910452570609
4296.6812149897105,Modified Phage,9.117648938511548
4351.49650092505,Modified Phage,10.075940347116978
4407.011097659075,Modified Phage,11.15630248607378
4463.233926710397,Modified Phage,12.383541368685758
4520.174023414664,Modified Phage,13.78967234430276
4577.840538376617,Modified Phage,15.416744347663535
4636.242738940639,Modified Phage,17.32110468489157
4695.390010680058,Modified Phage,19.580041214799778
4755.291858905486,Modified Phage,22.302506431788398
4815.957910192351,Modified Phage,25.6471839696154
4877.397913927969,Modified Phage,29.854517893209756
4939.621743878321,Modified Phage,35.30715580036461
5002.6393997748,Modified Phage,42.65331509047461
5066.461008921268,Modified Phage,53.08553592835214
5131.096827821533,Modified Phage,69.06381754985063
5196.557243827658,Modified Phage,96.60860874819309
5262.852776809257,Modified Phage,155.39257109542973
5329.994080844088,Modified Phage,367.9883959494433
5397.991945930254,Modified Phage,16832.226995693334
5466.857299720181,Modified Phage,41472.71309303723
5536.601209276792,Modified Phage,58739.53939254837
5607.234882852033,Modified Phage,73601.81008966711
5678.76967168809,Modified Phage,87196.94622045534
5751.217071841614,Modified Phage,100006.91935382054
5824.588726031214,Modified Phage,112288.88505610269
5898.896425508493,Modified Phage,124199.03356117476
5974.152111952983,Modified Phage,135840.61089530776
6050.367879391224,Modified Phage,147286.10278849967
6127.555976140354,Modified Phage,158588.76238686068
6205.7288067765,Modified Phage,169789.13379210382
6284.898934128248,Modified Phage,180918.9915073637
6365.079081295571,Modified Phage,192003.84456007788
6446.282133694491,Modified Phage,203064.59583351118
6528.521141127847,Modified Phage,214118.68012883983
6611.809319882495,Modified Phage,225180.86769040066
6696.160054853222,Modified Phage,236263.84577617235
6781.58690169376,Modified Phage,247378.64870944704
6868.103588995307,Modified Phage,258534.98190539496
6955.724020492732,Modified Phage,269741.4700818915
7044.462277299037,Modified Phage,281005.8502089848
7134.332620168256,Modified Phage,292335.1234867857
7225.349491787214,Modified Phage,303735.6764792838
7317.527519096606,Modified Phage,315213.37870664755
7410.881515641569,Modified Phage,326773.6620443279
7505.426483952362,Modified Phage,338421.58590189635
7601.17761795533,Modified Phage,350161.89117110474
7698.150305414641,Modified Phage,361999.04521943885
7796.360130405237,Modified Phage,373937.2796812808
7895.822875817228,Modified Phage,385980.6224088782
7996.554525892347,Modified Phage,398132.9246537749
8098.571268792684,Modified Phage,410397.8843130046
8201.889499202203,Modified Phage,422779.06595032086
8306.525820961508,Modified Phage,435279.9180763699
8412.49704973612,Modified Phage,447903.78818573244
8519.8202157189,Modified Phage,460653.9358734947
8628.512566366895,Modified Phage,473533.54433647136
8738.591569173057,Modified Phage,486545.72956732684
8850.074914473438,Modified Phage,499693.56173928594
8962.98051829007,Modified Phage,512980.0249645444
9077.326525210223,Modified Phage,526408.1114226702
9193.131311302326,Modified Phage,539980.7452960401
9310.413487069076,Modified Phage,553700.8282446489
9429.191900438324,Modified Phage,567571.2415704543
9549.485639791967,Modified Phage,581594.8347020459
9671.314037033631,Modified Phage,595774.4376502912
9794.696670695395,Modified Phage,610112.8965357447
9919.653369084137,Modified Phage,624613.0212075829
10046.204213468132,Modified Phage,639277.623586488
10174.36954130415,Modified Phage,654109.5125826668
10304.169949505875,Modified Phage,669111.4967812528
10435.626297753925,Modified Phage,684286.3869224709
10568.75971184805,Modified Phage,699636.9981991412
10703.591587102306,Modified Phage,715166.1523913527
10840.14359178331,Modified Phage,730876.6798556409
10978.437670592484,Modified Phage,746771.4213840581
11118.4960481927,Modified Phage,762853.2299466466
11260.3412327799,Modified Phage,779124.9723293283
11403.996019700331,Modified Phage,795589.5306778407
11549.483495113791,Modified Phage,812249.8039571835
11696.827039703847,Modified Phage,829108.7093350386
11846.05033243518,Modified Phage,846169.1834966673
11997.177354358855,Modified Phage,863434.1838980333
12150.232392466372,Modified Phage,880906.6899632405
12305.240043592616,Modified Phage,898589.7042316603
12462.225218368741,Modified Phage,916486.2534596787
12621.213145225462,Modified Phage,934599.3896814646
12782.229374447415,Modified Phage,952932.1912327455
12945.29978227916,Modified Phage,971487.7637411786
13110.450575083778,Modified Phage,990269.2410866332
13277.708293554291,Modified Phage,1009279.7863342992
13447.099816978958,Modified Phage,1028522.5926433565
13618.652367560828,Modified Phage,1048000.8841536501
13792.393514792659,Modified Phage,1067717.9168526474
13968.351179887397,Modified Phage,1087676.9794246836
14146.553640265303,Modified Phage,1107881.3940844124
14327.029534098294,Modified Phage,1128334.5173961837
14509.8078649123,Modified Phage,1149039.7410809142
14694.918006248172,Modified Phage,1170000.4928119166
14882.38970638237,Modified Phage,1191220.2370010626
15072.253093107556,Modified Phage,1212702.4755764622
15264.538678574369,Modified Phage,1234450.7487528573
15459.277364194786,Modified Phage,1256468.635795754
15656.500445608335,Modified Phage,1278759.755780329
15856.239617711371,Modified Phage,1301327.7683459676
16058.526979750659,Modified Phage,1324176.3744473231
16263.395040481906,Modified Phage,1347309.3171026832
16470.876723394143,Modified Phage,1370730.382140397
16681.005372000593,Modified Phage,1394443.3989440124
16893.814755197352,Modified Phage,1418452.2411968582
17109.339072690134,Modified Phage,1442760.8276265922
17327.61296049042,Modified Phage,1467373.1227503498
17548.671496481522,Modified Phage,1492293.0836267772
17772.55020605602,Modified Phage,1517524.9305750509
17999.285067824763,Modified Phage,1543072.6079826814
18228.91251939887,Modified Phage,1568940.3250003054
18461.469463245456,Modified Phage,1595132.286326191
18696.993272618136,Modified Phage,1621652.7469594793
18935.521797562953,Modified Phage,1648506.012963008
19177.093371001327,Modified Phage,1675696.4422303694
19421.746814890244,Modified Phage,1703228.4452574707
19669.521446461233,Modified Phage,1731106.4859190187
19920.457084538713,Modified Phage,1759335.0822502007
20174.594055939364,Modified Phage,1787918.8072339545
20431.973201952704,Modified Phage,1816862.2895940396
20692.63588490458,Modified Phage,1846170.2145942722
20956.623994804308,Modified Phage,1875847.3248441876
21223.979956076717,Modified Phage,1905898.4211114107
21494.746734379805,Modified Phage,1936328.3631409756
21768.967843509832,Modified Phage,1967142.0704819257
22046.687352394074,Modified Phage,1998344.5233213534
22327.94989217305,Modified Phage,2029940.7633262111
22612.800663372796,Modified Phage,2061935.8944930553
22901.285443169167,Modified Phage,2094335.084006071
23193.450592744273,Modified Phage,2127143.56310348
23489.343064737077,Modified Phage,2160366.6279526562
23789.01041078891,Modified Phage,2194009.6405341276
24092.500789185386,Modified Phage,2228078.0295347064
24399.862972595503,Modified Phage,2262577.291249934
24711.14635590999,Modified Phage,2297512.99049611
25026.400964179167,Modified Phage,2332890.7615320636
25345.677460652347,Modified Phage,2368716.3089908953
25669.02715491952,Modified Phage,2404995.4088218887
25996.502011157405,Modified Phage,2441733.909242866
26328.1546564802,Modified Phage,2478937.731703075
26664.0383893971,Modified Phage,2516612.87185689
27004.2071883777,Modified Phage,2554765.400548531
27348.715720526674,Modified Phage,2593401.4648079844
27697.61935036891,Modified Phage,2632527.2888582745
28050.974148747213,Modified Phage,2672149.175134434
28408.836901833012,Modified Phage,2712273.505314205
28771.26512025234,Modified Phage,2752906.741360783
29138.317048327885,Modified Phage,2794055.4265777306
29510.05167343955,Modified Phage,2835726.1866763765
29886.528735503827,Modified Phage,2877925.7308557434
30267.80873657441,Modified Phage,2920660.8528953474
30653.952950565235,Modified Phage,2963938.4322609776
31045.02343309761,Modified Phage,3007765.4352237233
31441.083031472648,Modified Phage,3052148.915992392
31842.19539477161,Modified Phage,3097096.017859605
32248.424984084453,Modified Phage,3142613.97436169
32659.837082868937,Modified Phage,3188710.1104526087
33076.49780744242,Modified Phage,3235391.843692188
33498.474117606915,Modified Phage,3282666.685448755
33925.83382740992,Modified Phage,3330542.242116482
34358.645616042595,Modified Phage,3379026.216347594
34796.97903887688,Modified Phage,3428126.4082997
35240.90453864351,Modified Phage,3477850.716898419
35690.493456752294,Modified Phage,3528207.1411155285
36145.81804475754,Modified Phage,3579203.7812629333
36606.951475969065,Modified Phage,3630848.840302522
37073.96785721134,Modified Phage,3683150.625172255
37546.94224073337,Modified Phage,3736117.548128718
38025.95063626969,Modified Phage,3789758.128106261
38511.07002325569,Modified Phage,3844080.992093058
39002.37836319859,Modified Phage,3899094.8765242547
39499.95461220639,Modified Phage,3954808.6286924956
40003.87873367658,Modified Phage,4011231.208176001
40514.23171114647,Modified Phage,4068371.688284456
41031.09556130814,Modified Phage,4126239.257523027
41554.5533471888,Modified Phage,4184843.2210746217
42084.68919149921,Modified Phage,4244193.00230069
42621.588290153246,Modified Phage,4304298.14426091
43165.336925959,Modified Phage,4365168.311251852
43716.02248248502,Modified Phage,4426813.290364956
44273.73345810337,Modified Phage,4489242.993064111
44838.55948021191,Modified Phage,4552467.456783042
45410.591319637584,Modified Phage,4616496.846542741
45989.92090522438,Modified Phage,4681341.456589355
46576.64133860644,Modified Phage,4747011.712052586
47170.84690917022,Modified Phage,4813518.170625055
47772.633109207,Modified Phage,4880871.524262768
48382.09664925957,Modified Phage,4949082.600907154
48999.33547366384,Modified Phage,5018162.366228683
49624.44877628914,Modified Phage,5088121.925392602
50257.537016479226,Modified Phage,5158972.524846923
50898.70193519685,Modified Phage,5230725.554133041
51548.04657137365,Modified Phage,5303392.547719177
52205.67527846975,Modified Phage,5376985.186857107
52871.69374124356,Modified Phage,5451515.301462293
53546.20899273613,Modified Phage,5526994.872017868
54229.32943147155,Modified Phage,5603436.0315026315
54921.16483887789,Modified Phage,5680851.067343622
55621.82639692926,Modified Phage,5759252.423393281
56331.42670601352,Modified Phage,5838652.701931731
57050.07980302781,Modified Phage,5919064.665694434
57777.90117970507,Modified Phage,6000501.239925561
58515.00780117376,Modified Phage,6082975.51445734
59261.51812475552,Modified Phage,6166500.7458159365
60017.55211900154,Modified Phage,6251090.359353863
60783.23128297236,Modified Phage,6336757.951409605
61558.67866576306,Modified Phage,6423517.291494537
62344.01888627864,Modified Phage,6511382.324507737
63139.37815326057,Modified Phage,6600367.172978823
63944.884285569366,Modified Phage,6690486.139339315
64760.6667327258,Modified Phage,6781753.708222851
65586.85659571436,Modified Phage,6874184.54879466
66423.58664805138,Modified Phage,6967793.51711051
67270.99135712336,Modified Phage,7062595.658505878
68129.20690579608,Modified Phage,7158606.21001524
68998.37121430025,Modified Phage,7255840.602822292
69878.62396239558,Modified Phage,7354314.464741184
70770.10661181889,Modified Phage,7454043.622729488
71672.9624290174,Modified Phage,7555044.105432973
72587.33650817246,Modified Phage,7657332.145762803
73513.37579451718,Modified Phage,7760924.183505545
74451.22910795143,Modified Phage,7865836.867966359
75401.04716695752,Modified Phage,7972087.060645782
76362.98261282242,Modified Phage,8079691.837950708
77337.19003416746,Modified Phage,8188668.49393971
78323.82599179204,Modified Phage,8299034.543103438
79323.04904383309,Modified Phage,8410807.72318025
80335.01977124735,Modified Phage,8524005.998007927
81359.90080361694,Modified Phage,8638647.560411448
82397.85684528512,Modified Phage,8754750.83512769
83449.05470182517,Modified Phage,8872334.4817673
84513.66330684721,Modified Phage,8991417.397814333
85591.85374914619,Modified Phage,9112018.721663995
86683.79930019774,Modified Phage,9234157.835699245
87789.67544200335,Modified Phage,9357854.3694064
88909.65989529167,Modified Phage,9483128.202530574
90043.93264807848,Modified Phage,9609999.46827113
91192.67598459298,Modified Phage,9738488.556518108
92356.07451457114,Modified Phage,9868616.117129616
93534.31520292377,Modified Phage,10000403.063251141
94727.58739978286,Modified Phage,10133870.574677097
95936.08287093147,Modified Phage,10269040.101255221
97159.99582862075,Modified Phage,10405933.366334248
98399.52296278227,Modified Phage,10544572.370255765
99654.8634726365,Modified Phage,10684979.393890299
100926.21909870484,Modified Phage,10827177.00221856
102213.79415523158,Modified Phage,10971188.047958435
103517.79556301763,Modified Phage,11117035.38944079
104838.4328826741,Modified Phage,11264743.073279902
106175.9183482999,Modified Phage,11414334.730347227
107530.46690158901,Modified Phage,11565833.937201425
108902.29622637304,Modified Phage,11719264.934865301
110291.62678360348,Modified Phage,11874653.450650757
111698.68184678226,Modified Phage,12032023.387570933
113123.68753784259,Modified Phage,12191400.392940747
114566.87286348727,Modified Phage,12352810.080148151
116028.46975199282,Modified Phage,12516278.389229657
117508.71309048076,Modified Phage,12681831.59103936
119007.84076266561,Modified Phage,12849496.29147125
120526.09368708414,Modified Phage,13019299.435735324
122063.71585581239,Modified Phage,13191268.312688228
123620.95437367691,Modified Phage,13365430.559219135
125198.05949796486,Modified Phage,13541814.164691394
126795.2846786434,Modified Phage,13720447.475441137
128412.88659908975,Modified Phage,13901359.199332928
130051.12521734099,Modified Phage,14084578.410373526
131710.26380787234,Modified Phage,14270134.553384755
133390.56900390587,Modified Phage,14458057.448735688
135092.31084026027,Modified Phage,14648377.297135225
136815.76279674706,Modified Phage,14841124.684485871
138561.20184212027,Modified Phage,15036330.586799338
140328.9084785873,Modified Phage,15234026.375174869
142119.16678688623,Modified Phage,15434243.820840947
143932.26447194064,Modified Phage,15637015.10026152
145768.492909095,Modified Phage,15842372.800307138
147628.1471909391,Modified Phage,16050349.923492009
149511.52617473333,Modified Phage,16260979.893278107
151418.9325304352,Modified Phage,16474296.559446642
153350.67278934078,Modified Phage,16690334.203538211
155307.05739334584,Modified Phage,16909127.544362202
157288.40074483582,Modified Phage,17130711.743576564
159295.0212572123,Modified Phage,17355122.41133874
161327.24140606273,Modified Phage,17582395.61202847
163385.38778098638,Modified Phage,17812567.870044027
165469.79113807643,Modified Phage,18045676.175671782
167580.78645307687,Modified Phage,18281757.99103119
169718.7129752137,Modified Phage,18520851.256095257
171883.91428171456,Modified Phage,18762994.394787904
174076.7383330235,Modified Phage,19008226.321159057
176297.5375287204,Modified Phage,19256586.44563859
178546.66876415352,Modified Phage,19508114.681369927
180824.49348779517,Modified Phage,19762851.45062456
183131.3777593269,Modified Phage,20020837.691298105
185467.69230847014,Modified Phage,20282114.863489706
187833.81259456163,Modified Phage,20546724.956164733
190230.11886689457,Modified Phage,20814710.49390309
192656.9962258253,Modified Phage,21086114.54373312
195114.83468466165,Modified Phage,21360980.72205298
197604.0292323402,Modified Phage,21639353.20164001
200124.9798969035,Modified Phage,21921276.71874991
202678.09180978674,Modified Phage,22206796.580306064
205263.77527092522,Modified Phage,22495958.67118087
207882.44581469023,Modified Phage,22788809.461569645
210534.52427667083,Modified Phage,23085396.014459055
213220.4368613011,Modified Phage,23385765.993190188
215940.61521035677,Modified Phage,23689967.66911876
218695.49647232075,Modified Phage,23998049.92937256
221485.52337263591,Modified Phage,24310062.284707736
224311.1442848537,Modified Phage,24626054.877466258
227172.81330269028,Modified Phage,24946078.48963347
230070.99031300197,Modified Phage,25270184.550999496
233006.14106969247,Modified Phage,25598425.147424355
235978.73726856004,Modified Phage,25930853.029208414
238989.25662310526,Modified Phage,26267521.619570058
242038.1829412985,Modified Phage,26608485.023230802
245126.006203334,Modified Phage,26953798.0351107
248253.22264037063,Modified Phage,27303516.14913404
251420.33481427966,Modified Phage,27657695.567147702
254627.85169840933,Modified Phage,28016393.2079532
257876.28875937982,Modified Phage,28379666.716453917
261166.16803992176,Modified Phage,28747574.472919084
264498.01824277197,Modified Phage,29120175.602365933
267872.3748156372,Modified Phage,29497530.59410446
271289.780037247,Modified Phage,29879698.261144813
274750.7831044972,Modified Phage,30266742.55834706
278255.94022071257,Modified Phage,30658722.95199794
281805.81468502985,Modified Phage,31055704.044339344
285400.97698292375,Modified Phage,31457750.284263596
289042.00487788714,Modified Phage,31864925.266320422
292729.4835042813,Modified Phage,32277294.472821895
296464.0054613707,Modified Phage,32694924.57454806
300246.1709085549,Modified Phage,33117881.80135353
304076.5876618214,Modified Phage,33546235.041324914
307955.871291423,Modified Phage,33980053.44083264
311884.64522080205,Modified Phage,34419404.87839668
315863.5408267819,Modified Phage,34864361.79911058
319893.19754103007,Modified Phage,35314995.097343415
323974.2629528195,Modified Phage,35771377.19255382
328107.39291309996,Modified Phage,36233581.428063914
332293.25163989683,Modified Phage,36701682.08284593
336532.5118250557,Modified Phage,37175754.38345942
340825.85474234517,Modified Phage,37655874.516140394
345173.9703569455,Modified Phage,38142119.9119611
349577.55743632786,Modified Phage,38634568.907472685
354037.3236625486,Modified Phage,39133298.29653385
358553.9857459817,Modified Phage,39638391.37097728
363128.26954049565,Modified Phage,40149927.91207656
367760.91016010306,Modified Phage,40667990.25255794
372452.6520970979,Modified Phage,41192661.198889606
377204.24934169935,Modified Phage,41724026.41650531
382016.46550322376,Modified Phage,42262169.95122666
386890.07393279753,Modified Phage,42807178.73509449
391825.857847644,Modified Phage,43359140.35425051
396824.6104569486,Modified Phage,43918142.508105546
401887.1350893299,Modified Phage,44484278.04397426
407014.2453219439,Modified Phage,45057634.93079772
412206.7651112274,Modified Phage,45638306.314474374
417465.52892531344,Modified Phage,46226386.233457506
422791.38187813526,Modified Phage,46821967.03209945
428185.1798652407,Modified Phage,47425146.58728585
433647.78970134084,Modified Phage,48036021.11237256
439180.0892596086,Modified Phage,48654688.778484315
444782.96761276305,Modified Phage,49281249.0091485
450457.3251759463,Modified Phage,49915801.24690564
456204.07385142246,Modified Phage,50558451.25645934
462024.1371751313,Modified Phage,51209297.028101
467918.450465102,Modified Phage,51868448.78244774
473887.9609717651,Modified Phage,52536008.152806275
479933.6280301816,Modified Phage,53212083.838508196
486056.4232142129,Modified Phage,53896784.488877766
492257.33049266017,Modified Phage,54590220.455804996
498537.34638738935,Modified Phage,55292502.22900686
504897.4801334852,Modified Phage,56003744.42058626
511338.75384143315,Modified Phage,56724058.609294906
517862.2026613854,Modified Phage,57453562.959385686
524468.8749495118,Modified Phage,58192373.9046697
531159.8324364776,Modified Phage,58940610.17638764
537936.1503980698,Modified Phage,59698391.43882278
544798.9178279998,Modified Phage,60465841.181516565
551749.2376129117,Modified Phage,61243081.09930519
558788.2267096237,Modified Phage,62030234.940942116
565917.0163246242,Modified Phage,62827434.14328359
573136.7520958723,Modified Phage,63634801.91968145
580448.5942768984,Modified Phage,64452469.65250542
587853.7179232724,Modified Phage,65280570.33356345
595353.313081437,Modified Phage,66119232.27973396
602948.5849799565,Modified Phage,66968596.61874215
610640.7542232036,Modified Phage,67828793.50196528
618431.0569875183,Modified Phage,68699965.66587329
626320.7452198679,Modified Phage,69582252.30922337
634311.0868390441,Modified Phage,70475796.26994115
642403.3659394191,Modified Phage,71380735.0981511
650598.8829973167,Modified Phage,72297222.15713066
658898.9550799957,Modified Phage,73225400.46113114
667304.9160573194,Modified Phage,74165421.00905214
675818.116816111,Modified Phage,75117433.11662526
684439.9254772507,Modified Phage,76081587.35209812
693171.72761554,Modified Phage,77058046.21996441
702014.9264823721,Modified Phage,78046960.69366366
710970.9432312424,Modified Phage,79048491.24179739
720041.2171461376,Modified Phage,80062797.06489287
729227.2058728313,Modified Phage,81090046.42190169
738530.3856531461,Modified Phage,82130399.53741774
747952.2515621829,Modified Phage,83184024.17227381
757494.317748598,Modified Phage,84251092.79092525
767158.1176779303,Modified Phage,85331770.60470703
776945.2043790388,Modified Phage,86426237.16392343
786857.1506936844,Modified Phage,87534666.39613849
796895.5495292937,Modified Phage,88657236.4323878
807062.014114949,Modified Phage,89794126.29888025
817358.1782606457,Modified Phage,90945522.83266987
827785.6966198472,Modified Phage,92111604.78270519
838346.2449554102,Modified Phage,93292567.3876863
849041.5204088755,Modified Phage,94488593.96998009
859873.2417732205,Modified Phage,95699880.60073669
870843.1497690724,Modified Phage,96926616.81721693
881953.0073244539,Modified Phage,98169004.8866302
893204.599858096,Modified Phage,99427242.76021418
904599.7355663648,Modified Phage,100701532.64412187
916140.2457138521,Modified Phage,101992079.3241582
927827.9849276613,Modified Phage,103299092.3498137
939664.8314954691,Modified Phage,104622775.31197092
951652.6876673712,Modified Phage,105963347.38790998
963793.4799615795,Modified Phage,107321021.86424273
976089.159474036,Modified Phage,108696016.92716205
988541.7021919574,Modified Phage,110088553.54637924
1001153.1093113902,Modified Phage,111498855.00622365
1013925.4075588143,Modified Phage,112927149.46366666
1026860.6495168497,Modified Phage,114373664.94062486
1039960.9139541204,Modified Phage,115838634.4049677
1053228.3061593163,Modified Phage,117322293.28581488
1066664.958279539,Modified Phage,118824880.01578468
1080273.0296629411,Modified Phage,120346636.06931043
1094054.7072057435,Modified Phage,121887807.00280379
1108012.2057036918,Modified Phage,123448636.20259546
1122147.7682079803,Modified Phage,125029381.36118989
1136463.6663857242,Modified Phage,126630293.27441253
1150962.2008850311,Modified Phage,128251625.6539264
1165645.7017047275,Modified Phage,129893643.90605564
1180516.5285688057,Modified Phage,131556607.88520513
1195577.0713056356,Modified Phage,133240792.33104748
1210829.7502320395,Modified Phage,134946462.56482214
1226277.0165422417,Modified Phage,136673887.46489206
1241921.3527017846,Modified Phage,138423353.61229172
1257765.2728464885,Modified Phage,140195138.83874774
1273811.3231864786,Modified Phage,141989527.07144773
1290062.0824153782,Modified Phage,143806804.0078939
1306520.16212472,Modified Phage,145647268.7174711
1323188.2072236435,Modified Phage,147511211.69613662
1340068.8963639508,Modified Phage,149398941.42880782
1357164.9423705693,Modified Phage,151310745.44812077
1374479.0926775367,Modified Phage,153246945.43057325
1392014.1297695197,Modified Phage,155207839.29493457
1409772.8716289676,Modified Phage,157193754.84432155
1427758.1721889966,Modified Phage,159205002.26933283
1445972.9217920196,Modified Phage,161241910.1130738
1464420.0476542464,Modified Phage,163304803.94393378
1483102.5143361029,Modified Phage,165394015.28095353
1502023.3242186536,Modified Phage,167509883.09769863
1521185.5179861048,Modified Phage,169652735.43151388
1540592.1751144482,Modified Phage,171822933.28445104
1560246.414366368,Modified Phage,174020815.23753184
1580151.3942924368,Modified Phage,176246734.2828544
1600310.3137387016,Modified Phage,178501051.79613972
1620726.4123607778,Modified Phage,180784133.16634896
1641402.9711444664,Modified Phage,183096339.42685574
1662343.3129330317,Modified Phage,185438042.4233826
1683550.8029612007,Modified Phage,187809621.0188935
1705028.849395977,Modified Phage,190211453.56496176
1726780.903884356,Modified Phage,192643924.4915506
1748810.46210801,Modified Phage,195107435.64830327
1771121.0643450904,Modified Phage,197602371.30113965
1793716.2960391417,Modified Phage,200129140.42268762
1816599.7883753285,Modified Phage,202688136.64694571
1839775.2188639739,Modified Phage,205279785.18850115
1863246.3119315598,Modified Phage,207904496.27948695
1887016.8395192646,Modified Phage,210562683.9814387
1911090.621689136,Modified Phage,213254793.20197713
1935471.5272379962,Modified Phage,215981251.93957323
1960163.4743191856,Modified Phage,218742482.8760451
1985170.431072216,Modified Phage,221538941.04606864
2010496.4162605011,Modified Phage,224371082.98015475
2036145.4999171644,Modified Phage,227239350.90581003
2062121.8039991446,Modified Phage,230144211.81415367
2088429.5030496016,Modified Phage,233086129.7042967
2115072.8248687945,Modified Phage,236065583.2127201
2142056.0511935144,Modified Phage,239083043.53207892
2169383.518385182,Modified Phage,242139005.38602462
2197059.618126729,Modified Phage,245233948.13284543
2225088.7981283693,Modified Phage,248368371.6528229
2253475.5628423556,Modified Phage,251542787.97607446
2282224.474186901,Modified Phage,254757705.3475972
2311340.152279271,Modified Phage,258013638.1434013
2340827.2761782943,Modified Phage,261311105.36690146
2370690.584636297,Modified Phage,264650641.10691586
2400934.8768606517,Modified Phage,268032773.71516085
2431565.0132850385,Modified Phage,271458055.02539253
2462585.916350544,Modified Phage,274927045.5953345
2494002.571296728,Modified Phage,278440289.8435399
2525820.0269627846,Modified Phage,281998344.3865887
2558043.3965988983,Modified Phage,285601792.91594845
2590677.8586880113,Modified Phage,289251221.8307589
2623728.6577779935,Modified Phage,292947206.48095816
2657201.1053245068,Modified Phage,296690346.99039495
2691100.5805445686,Modified Phage,300481221.1238847
2725432.531281028,Modified Phage,304320471.95015764
2760202.474878063,Modified Phage,308208700.9749659
2795415.9990678537,Modified Phage,312146535.496956
2831078.762868561,Modified Phage,316134608.2371927
2867196.49749377,Modified Phage,320173555.4840366
2903775.0072735064,Modified Phage,324264045.4107694
2940820.1705870666,Modified Phage,328406704.57220054
2978337.9408076615,Modified Phage,332602219.1097782
3016334.3472591974,Modified Phage,336851248.5188585
3054815.4961852017,Modified Phage,341154484.60058767
3093787.571730137,Modified Phage,345512639.9054889
3133256.8369332287,Modified Phage,349926380.8380295
3173229.634734973,Modified Phage,354396426.6951098
3213712.38899649,Modified Phage,358923509.66187334
3254711.605531848,Modified Phage,363508333.0949675
3296233.873153629,Modified Phage,368151658.0991333
3338285.8647317644,Modified Phage,372854214.01602626
3380874.3382658884,Modified Phage,377616771.8756054
3424006.1379714254,Modified Phage,382440096.01246
3467688.1953794695,Modified Phage,387324943.30943996
3511927.530450728,Modified Phage,392272093.5803066
3556731.252703669,Modified Phage,397282389.1106238
3602106.562357066,Modified Phage,402356587.8236617
3648060.7514871187,Modified Phage,407495504.97553194
3694601.2051993026,Modified Phage,412700015.68499076
3741735.4028152446,Modified Phage,417970905.9917495
3789470.9190746713,Modified Phage,423309035.9783548
3837815.42535269,Modified Phage,428715263.8913281
3886776.6908926675,Modified Phage,434190466.12970006
3936362.584054766,Modified Phage,439735524.5091223
3986581.0735804387,Modified Phage,445351321.1479788
4037440.2298730537,Modified Phage,451038768.73809075
4088948.226294856,Modified Phage,456798771.47496176
4141113.3404804813,Modified Phage,462632246.4223561
4193943.9556671865,Modified Phage,468540166.2055669
4247448.562042136,Modified Phage,474523449.3537306
4301635.7581068,Modified Phage,480583045.2035338
4356514.252058753,Modified Phage,486719973.1681458
4412092.86319119,Modified Phage,492935157.9126774
4468380.523310199,Modified Phage,499229657.9745202
4525386.278170167,Modified Phage,505604453.18669593
4583119.288927478,Modified Phage,512060594.94859284
4641588.833612773,Modified Phage,518599091.7302946
4700804.308621987,Modified Phage,525220979.9093003
4760775.230226368,Modified Phage,531927365.2951516
4821511.236101856,Modified Phage,538719326.5477033
4883022.086877885,Modified Phage,545597901.077263
4945317.667705937,Modified Phage,552564254.4686426
5008407.989848212,Modified Phage,559619488.4974842
5072303.192286451,Modified Phage,566764697.2012839
5137013.543351339,Modified Phage,574001098.6212878
5202549.442372687,Modified Phage,581329790.1268742
5268921.421350666,Modified Phage,588751998.0050819
5336140.146648369,Modified Phage,596268876.7860593
5404216.420705915,Modified Phage,603881671.2918943
5473161.183776541,Modified Phage,611591579.9464254
5542985.5156846745,Modified Phage,619399828.9175584
5613700.637606607,Modified Phage,627307732.8634557
5685317.9138737535,Modified Phage,635316491.3731428
5757848.853798981,Modified Phage,643427437.3784727
5831305.113526219,Modified Phage,651641847.0080873
5905698.497903673,Modified Phage,659961040.2613996
5981040.962380932,Modified Phage,668386394.1208591
6057344.614930286,Modified Phage,676919217.3266416
6134621.717992506,Modified Phage,685560903.0949283
6212884.69044757,Modified Phage,694312844.4774252
6292146.109610351,Modified Phage,703176450.4613646
6372418.713251955,Modified Phage,712153122.9110265
6453715.401646702,Modified Phage,721244302.3808867
6536049.239645289,Modified Phage,730451470.7106105
6619433.458774388,Modified Phage,739776110.4849905
6703881.459363026,Modified Phage,749219711.6333387
6789406.812696098,Modified Phage,758783766.3049982
6876023.26319537,Modified Phage,768469865.2315681
6963744.730628222,Modified Phage,778279495.4896218
7052585.312344742,Modified Phage,788214291.7682942
7142559.2855431335,Modified Phage,798275861.1098036
7233681.109564249,Modified Phage,808465761.540455
7325965.42821523,Modified Phage,818785651.9759823
7419427.072122865,Modified Phage,829237214.2386085
7514081.061116962,Modified Phage,839822117.3529652
7609942.606644117,Modified Phage,850542067.953933
7707027.114212288,Modified Phage,861398778.0192543
