,genus,phyla,num_isolates,bp,NumContigs,mT1,rT1,sT1,rmT1,mT2,rT2,rmT2,mT3,rT3,rmT3,T4,T2G,pr,prm,rmT?,pT2G,T2G_posthoc,rmTotal,bp_std,NumContigs_std,mT1_std,rT1_std,sT1_std,rmT1_std,mT2_std,rT2_std,rmT2_std,mT3_std,rT3_std,rmT3_std,T4_std,T2G_std,pr_std,prm_std,rmT?_std,pT2G_std,T2G_posthoc_std,rmTotal_std
1971,Mycoplasma,Tenericutes,378,873825.6064690027,21.202156334231805,0.8677248677248677,1.0555555555555556,4.142857142857143,0.10317460317460317,4.412698412698413,1.2698412698412698,0.6507936507936508,0.6693121693121693,0.9338624338624338,0.5740740740740741,0.023809523809523808,0.021164021164021163,0.0,0.0,0.14814814814814814,0.09523809523809523,0.013227513227513227,1.5343915343915344,137247.0995982276,30.109163473391057,0.7012422538875216,0.8947731116370089,4.18354922557077,0.3296819079268662,3.286343032032483,2.558843919205431,0.9495283792406927,0.6903349841602208,0.8132630036592403,0.6103134949660982,0.1841585227475728,0.1441216682314421,0.0,0.0,0.3630978695538506,0.37342570899231675,0.1143991619706281,1.3151362346883346
1972,Pandoraea,Proteobacteria,37,5363514.6486486485,36.108108108108105,0.3783783783783784,0.35135135135135137,0.35135135135135137,0.02702702702702703,3.2162162162162162,0.5945945945945946,0.32432432432432434,0.05405405405405406,0.10810810810810811,0.05405405405405406,1.2702702702702702,0.05405405405405406,0.0,0.0,0.0,0.08108108108108109,0.08108108108108109,1.8108108108108107,1098723.5774036266,52.940104407288956,0.5452497568062706,0.48397751418246115,0.5383212700514348,0.16439898730535726,1.8876077619736211,0.8647240876416865,0.5298875171022438,0.22924343513512555,0.4584868702702511,0.22924343513512555,0.6077576567756012,0.22924343513512555,0.0,0.0,0.0,0.2767247306920301,0.2767247306920301,0.9671791123858265
1973,Schlegelella,Proteobacteria,2,3833278.0,38.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3299.360241016431,14.142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,Candidatus Evansia,Proteobacteria,2,357498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,Paeniclostridium,Firmicutes,44,3505851.0454545454,41.52272727272727,0.9318181818181818,1.8863636363636365,1.0454545454545454,0.09090909090909091,5.045454545454546,0.7272727272727273,0.4318181818181818,0.045454545454545456,0.2727272727272727,0.022727272727272728,1.6363636363636365,0.0,0.0,0.0,0.0,0.11363636363636363,0.11363636363636363,2.2954545454545454,71497.11880418826,46.387392351081694,0.9976187292568536,0.8412589981110147,0.8614359416734163,0.29080336345115265,0.9138353995226484,0.8724100903534576,0.6954244905000938,0.2107070549414854,0.5440432764778562,0.1507556722888818,0.6134503672388982,0.0,0.0,0.0,0.0,0.32103822064055026,0.32103822064055026,0.9296047035501592
1976,Candidatus Pelagibacter,Proteobacteria,29,1121254.7241379311,39.48275862068966,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,1.5862068965517242,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,262074.20047777315,41.4992432716336,0.2578807147775638,0.2578807147775638,0.2578807147775638,0.0,0.9455626208510669,0.3099340466946034,0.3099340466946034,0.18569533817705194,0.25788071477756375,0.18569533817705194,0.0,0.2578807147775638,0.0,0.0,0.0,0.0,0.0,0.41225082039488553
1977,Pleomorphomonas,Proteobacteria,4,5066404.25,57.5,0.25,0.25,0.25,0.0,4.75,0.5,0.25,0.25,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.75,0.75,1.75,630394.9251648393,22.15851980616034,0.5,0.5,0.5,0.0,2.8722813232690143,0.5773502691896257,0.5,0.5,0.816496580927726,0.5,0.5,0.5,0.0,0.0,0.0,0.9574271077563381,0.9574271077563381,1.707825127659933
1978,Salinispira,Spirochaetes,1,3782798.0,1.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,Levyella,Firmicutes,1,1713902.0,4.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Salinimicrobium,Bacteroidetes,5,3463230.4,25.0,1.6,2.8,1.6,0.4,1.0,0.4,0.4,0.0,0.4,0.0,1.0,0.2,0.0,0.0,0.0,1.2,1.2,3.2,211250.32011407698,13.379088160259652,1.3416407864998738,1.3038404810405297,1.3416407864998738,0.5477225575051662,1.4142135623730951,0.5477225575051662,0.5477225575051662,0.0,0.5477225575051662,0.0,0.7071067811865476,0.447213595499958,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,1.6431676725154984
1981,Pseudoalteromonas,Proteobacteria,175,4750009.352601156,93.94219653179191,1.1885714285714286,1.2,1.2514285714285713,0.19428571428571428,2.44,0.64,0.10285714285714286,0.09142857142857143,0.4857142857142857,0.08571428571428572,0.4857142857142857,0.022857142857142857,0.0,0.0,0.017142857142857144,0.18857142857142858,0.13714285714285715,1.0457142857142858,690221.1628821201,107.9109080732514,1.1264253878315218,1.1447029429446771,1.2245973836541324,0.4758192313123754,1.552010190747442,0.9170166521006508,0.322958410088609,0.2890446298230724,0.6329745764641089,0.2807449625374386,0.741675199670476,0.1498767966937916,0.0,0.0,0.1301760838552219,0.47207747548166645,0.39178761714200844,1.13874877320369
1982,Thermoactinospora,Actinobacteria,1,8220793.0,113.0,1.0,1.0,1.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,Halovibrio,Proteobacteria,1,3495096.0,28.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Xanthobacter,Proteobacteria,4,5345526.5,22.75,1.0,0.75,0.5,0.25,3.75,1.5,0.25,0.5,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,291263.427650984,42.83592728851176,0.816496580927726,0.9574271077563381,0.5773502691896257,0.5,0.9574271077563381,1.2909944487358056,0.5,0.5773502691896257,2.160246899469287,0.5773502691896257,0.816496580927726,0.0,0.0,0.0,0.0,0.5773502691896257,0.5773502691896257,1.2909944487358056
1985,Luteitalea,Acidobacteria,1,7480314.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Hylemonella,Proteobacteria,2,3821615.0,2.0,1.0,1.5,0.5,0.5,3.5,1.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,3.5355339059327378,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0
1987,Aeriscardovia,Actinobacteria,1,1631097.0,12.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Tamilnaduibacter,Proteobacteria,2,3446464.5,110.0,1.5,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,2.0,65521.22145152668,123.03657992645927,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0
1989,Jeotgalibacillus,Firmicutes,6,3874089.0,19.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,2.8333333333333335,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,334333.36250455177,10.114346246792227,0.8164965809277261,0.8164965809277261,0.8164965809277261,0.408248290463863,1.1690451944500122,0.816496580927726,0.5163977794943223,0.0,0.0,0.0,0.5477225575051661,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.752772652709081
1990,Salisaeta,Bacteroidetes,1,3399024.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Candidatus Ruthia,Proteobacteria,4,1160515.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.72769347807053,9.814954576223638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Pelolinea,Chloroflexi,1,3519570.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Rahnella,Proteobacteria,24,5375592.541666667,53.166666666666664,0.7916666666666666,1.1666666666666667,0.9166666666666666,0.2916666666666667,3.8333333333333335,1.1666666666666667,0.2916666666666667,0.08333333333333333,0.125,0.08333333333333333,0.375,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.125,1.25,359517.9509835211,58.52882356929614,0.7210600087592463,0.9168313422570846,0.9743076322798877,0.4643056214875366,1.88048714009375,1.0494995356656043,0.4643056214875366,0.28232985128663995,0.3378319623460881,0.28232985128663995,0.6468989572333266,0.0,0.0,0.0,0.28232985128663995,0.41485111699905336,0.3378319623460881,0.8968544062928813
1994,Raphidiopsis,Cyanobacteria,2,3309246.0,24.0,0.5,0.5,0.5,0.0,7.0,2.5,1.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,3.0,3.0,5.5,173573.5015778618,32.526911934581186,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,4.242640687119285,2.1213203435596424,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
1995,Cryptobacterium,Actinobacteria,1,1617804.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,Candidatus Methanomethylophilus,Euryarchaeota,3,1685556.0,17.333333333333332,1.0,1.0,0.6666666666666666,1.0,2.6666666666666665,3.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,32519.256925704805,28.290163190291665,0.0,0.0,1.1547005383792517,0.0,2.886751345948129,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257
1997,Acidomonas,Proteobacteria,1,3690031.0,546.0,3.0,2.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Sorangium,Proteobacteria,4,13558764.75,318.5,3.25,2.5,2.5,0.0,6.0,2.0,0.0,0.0,0.25,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.25,4.75,1372388.8926943839,635.0,2.6299556396765835,2.3804761428476167,2.6457513110645907,0.0,0.816496580927726,1.4142135623730951,0.0,0.0,0.5,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,1.7320508075688772,1.2583057392117916,1.707825127659933
1999,Ethanoligenens,Firmicutes,4,3023211.0,1.0,3.0,3.0,4.75,0.0,6.0,3.25,3.0,1.0,2.0,1.0,2.75,0.0,0.0,0.0,1.0,0.0,0.0,7.75,53781.449546598626,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2000,Phormidesmis,Cyanobacteria,3,5650188.666666667,166.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,13.333333333333334,7.333333333333333,3.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,4.0,4.0,12.666666666666666,86426.09071532353,47.50789408087881,1.1547005383792515,0.5773502691896257,0.5773502691896257,0.0,2.0816659994661326,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258,1.1547005383792515,0.5773502691896258,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.1547005383792517
2001,Caballeronia,Proteobacteria,37,8672178.297297297,198.45945945945945,0.32432432432432434,0.40540540540540543,0.2972972972972973,0.13513513513513514,2.081081081081081,0.7837837837837838,0.1891891891891892,0.2702702702702703,0.4594594594594595,0.2702702702702703,0.7027027027027027,0.21621621621621623,0.0,0.0,0.0,0.3783783783783784,0.24324324324324326,1.7567567567567568,1455480.3718450915,170.64853331312847,0.5799451149344533,0.7622867446578624,0.5198752449100361,0.3465834966066909,1.2105641104317713,0.9756802508772798,0.3970612769556578,0.5081911631052417,0.6052820552158859,0.5081911631052417,0.8118861737701654,0.41734179538380084,0.0,0.0,0.0,0.4916723926983717,0.43495883620083997,1.1156812917427383
2002,Dichotomicrobium,Proteobacteria,1,2988045.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Halogranum,Euryarchaeota,4,4503714.75,26.5,0.0,0.0,0.0,0.0,3.5,2.25,0.25,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,2.5,579438.6594543464,23.173260452512935,0.0,0.0,0.0,0.0,1.2909944487358056,1.5,0.5,0.0,0.0,0.0,0.816496580927726,0.5,0.0,0.0,0.0,0.816496580927726,0.816496580927726,0.5773502691896257
2004,Bergeriella,Proteobacteria,3,2326755.6666666665,215.66666666666666,1.0,1.0,2.0,0.3333333333333333,8.333333333333334,2.6666666666666665,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,221204.77663543643,195.51555777823242,0.0,0.0,0.0,0.5773502691896258,2.3094010767585034,2.886751345948129,1.7320508075688772,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772
2005,Pseudaestuariivita,Proteobacteria,1,4342642.0,56.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Apibacter,Bacteroidetes,5,2466627.6,35.6,1.4,2.8,2.0,0.8,3.0,0.8,0.2,0.2,1.2,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,2.0,210602.43571074863,11.282730166054668,0.8944271909999159,0.8366600265340756,1.4142135623730951,0.44721359549995804,1.4142135623730951,1.3038404810405297,0.44721359549995804,0.44721359549995804,1.0954451150103324,0.44721359549995804,0.5477225575051662,0.0,0.0,0.0,0.5477225575051662,0.0,0.0,1.0
2007,Halorubrum,Euryarchaeota,57,3447313.7719298247,128.1578947368421,0.47368421052631576,0.9649122807017544,0.47368421052631576,0.08771929824561403,3.912280701754386,1.4035087719298245,0.38596491228070173,0.22807017543859648,0.3508771929824561,0.22807017543859648,2.824561403508772,0.15789473684210525,0.0,0.0,0.017543859649122806,1.5789473684210527,0.9824561403508771,4.684210526315789,410805.27507032786,159.54475295505247,0.6841382263709247,0.9251430831556694,0.7584114779753875,0.28540083056153337,2.308994074068882,1.3477447978383186,0.5591570813322587,0.42331784156525787,0.5822133896413704,0.42331784156525787,2.147447047555571,0.4135850959342558,0.0,0.0,0.13245323570650436,1.266989801811655,1.008733790278249,2.6936293541882037
2008,Cucumibacter,Proteobacteria,1,3713661.0,22.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Siphonobacter,Bacteroidetes,5,6137089.8,116.6,0.6,1.8,1.2,0.0,2.0,1.4,0.2,0.2,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.8,0.8,2.0,604323.3902834641,128.41845661741928,0.8944271909999159,0.44721359549995804,0.8366600265340756,0.0,2.1213203435596424,0.8944271909999159,0.447213595499958,0.447213595499958,0.8944271909999159,0.447213595499958,0.44721359549995804,0.0,0.0,0.0,0.0,1.3038404810405297,1.3038404810405297,1.5811388300841898
2010,Parageobacillus,Firmicutes,19,3733279.0,63.26315789473684,0.8421052631578947,0.9473684210526315,0.8421052631578947,0.3157894736842105,3.1052631578947367,0.5263157894736842,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.5263157894736842,0.05263157894736842,0.0,0.0,0.0,0.6842105263157895,0.631578947368421,2.1052631578947367,256601.5483109086,70.90591740332408,1.0145145470035764,1.177270110161938,1.0145145470035764,0.6710382982072027,1.6294081011931658,0.6966922684794661,0.5619514869490164,0.495594627783352,0.495594627783352,0.4775669329409193,0.6117752903214981,0.22941573387056172,0.0,0.0,0.0,0.88522637273985,0.8950807732508138,0.809302638222512
2011,Terrisporobacter,Firmicutes,4,3998642.5,57.75,0.25,1.25,0.5,0.0,4.5,1.25,0.5,0.5,2.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,16318.092709219012,72.40798758884732,0.5,0.5,1.0,0.0,1.9148542155126762,1.2583057392117916,1.0,0.5773502691896257,1.5,0.5773502691896257,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2583057392117916
2012,Thermodesulfovibrio,Nitrospirae,5,1967405.0,31.6,0.8,1.2,1.0,0.2,5.2,3.8,2.2,0.4,0.6,0.2,1.0,0.2,0.0,0.0,0.0,0.4,0.4,4.2,72115.73272178548,47.95101667326773,0.4472135954999579,0.8366600265340756,0.7071067811865476,0.44721359549995804,3.1144823004794877,3.1144823004794877,2.16794833886788,0.5477225575051662,0.5477225575051662,0.44721359549995804,0.7071067811865476,0.44721359549995804,0.0,0.0,0.0,0.5477225575051662,0.5477225575051662,1.9235384061671346
2013,Epibacterium,Proteobacteria,53,4739678.867924528,60.45283018867924,0.18867924528301888,0.18867924528301888,0.41509433962264153,0.03773584905660377,5.830188679245283,1.5660377358490567,1.0943396226415094,0.03773584905660377,0.7924528301886793,0.03773584905660377,0.1320754716981132,0.0,0.0,0.0,0.0,0.2830188679245283,0.2641509433962264,1.5660377358490567,195154.0177914749,17.17283861412444,0.3949977494378391,0.5209681731599093,0.49745360294476576,0.19238024756109737,0.9143271813113512,0.5003627131416443,0.9043516790283489,0.19238024756109726,0.5669924218065588,0.19238024756109726,0.3418128057789596,0.0,0.0,0.0,0.0,0.45477629710263695,0.44509909856926216,0.9095525942052743
2014,Mongoliibacter,Bacteroidetes,1,4999712.0,49.0,2.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Sideroxydans,Proteobacteria,1,3003656.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Candidatus Marithrix,Proteobacteria,6,2953959.6666666665,118.16666666666667,0.0,1.0,0.0,0.0,12.166666666666666,8.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,5.666666666666667,379324.20185306744,89.88307219196875,0.0,0.0,0.0,0.0,5.269408568963566,2.875181153713043,2.449489742783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163977794943223,0.5163977794943223,2.6583202716502514
2017,Cellvibrio,Proteobacteria,8,4796316.125,22.5,1.25,1.375,1.25,0.5,1.875,1.5,0.375,0.25,0.625,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,1.625,292401.39370072266,34.68223093829379,1.3887301496588271,1.3024701806293193,1.4880476182856899,0.5345224838248488,2.03100960115899,1.3093073414159542,0.5175491695067657,0.4629100498862757,0.7440238091428449,0.4629100498862757,0.4629100498862757,0.0,0.0,0.0,0.0,0.4629100498862757,0.4629100498862757,1.0606601717798212
2018,Emticicia,Bacteroidetes,6,2865718.3333333335,40.0,1.0,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.1666666666666667,1.1666666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,1.8333333333333333,2842530.5547834425,41.23105625617661,1.5491933384829668,1.7511900715418265,2.401388487243717,0.408248290463863,1.1690451944500122,1.1690451944500122,0.5163977794943223,0.408248290463863,0.408248290463863,0.408248290463863,0.5163977794943223,0.408248290463863,0.0,0.0,0.0,0.8366600265340756,0.5163977794943223,1.9407902170679516
2019,Derxia,Proteobacteria,2,5327812.0,36.5,1.0,1.0,1.0,0.5,3.0,1.5,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.5,0.5,4.5,201729.07939114777,30.405591591021544,0.0,0.0,0.0,0.7071067811865476,1.4142135623730951,2.1213203435596424,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,2.1213203435596424
2020,Parasutterella,Proteobacteria,1,2831696.0,93.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Halopenitus,Euryarchaeota,3,3222417.3333333335,23.333333333333332,0.0,0.3333333333333333,0.0,0.0,3.6666666666666665,1.3333333333333333,0.0,0.0,1.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,4.0,175681.0370026695,19.75685535031659,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.5773502691896257,0.0,0.0,1.0,0.0,1.5275252316519468,0.5773502691896258,0.0,0.0,0.0,0.5773502691896257,0.5773502691896257,1.0
2022,Consotaella,Proteobacteria,1,4652084.0,33.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Catellicoccus,Firmicutes,1,1285866.0,25.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Acetomicrobium,Synergistetes,4,2068477.0,8.5,0.75,0.75,0.25,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.25,1.5,89344.16818498378,9.46924847422786,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.9574271077563381,0.5,1.0
2025,Candidatus Solibacter,Acidobacteria,1,9965640.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Tateyamaria,Proteobacteria,3,4415696.666666667,26.333333333333332,1.0,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,95682.02279599514,16.258331197676267,1.0,0.5773502691896257,0.0,0.5773502691896258,1.1547005383792515,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896257
2027,Crenotalea,Bacteroidetes,1,2858357.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
